time;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Knolle;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;ges_Pflanze;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Knolle;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;inf_Pflanze;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung;Wucherung
5,45;24866,0;10970,0;21028,0;16287,0;14272,6;16746,2;16095,8;16774,0;17459,4;11783,2;10862,8;18878,4;18914,0;10800,6;6311,6;10606,4;12856,8;10531,8;14540,8;18881,6;23217,4;19306,8;22982,4;24788,2;18771,8;14193,4;14718,0;17629,2;22844,4;18338,2;17911,2;19767,2;18059,8;13182,2;13699,0;15623,0;11690,4;13880,0;23099,8;14410,2;24201,8;18063,6;17415,4;15870,8;16104,2;16578,2;22196,2;20266,8;21410,4;7084,4;11436,8;27437,0;9975,8;15485,4;7896,6;14827,4;16733,0;18563,0;18060,4;24711,0;18111,6;18983,6;20607,0;23044,0;7197,0;36338,4;13356,4;11690,4;23919,8;21058,4;21006,2;22512,4;26698,4;30821,8;37248,2;29866,0;33627,0;16486,2;24621,8;36812,6;26686,0;23246,0;22579,2;13830,4;24684,6;14672,8;16594,2;28853,8;16112,4;31959,2;29858,0;15611,6;23744,0;34828,2;21610,0;27341,4;21179,6;18799,6;23298,8;18431,0;29335,6;16249,6;17169,6;25576,4;13940,6;8057,2;8116,4;7202,8;6895,8;7962,8;7184,4;11314,8;3846,8;8868,2;44465,0;5050,2;11900,6;33054,2;31483,8;22839,0;37211,6;7164,4;15343,6;12812,2;11305,2;9298,8;10022,8;11220,4;9153,0;17076,8;14928,2;13739,2;9113,0;5272,4;13492,4;10303,0;11690,4;28643,6;29058,4;38479,4;37060,6;29272,4;39399,8;32261,8;40791,4;40209,2;22393,2;36373,0;25298,8;30991,6;26930,8;32629,0;27551,8;16523,4;12539,0;11292,6;15856,4;14762,4;13943,6;14536,4;11690,4
5,46;24236,14285714286;14794,0;21800,571428571428;17129,285714285714;14104,857142857143;16919,714285714286;16440,714285714286;16268,42857142857;16268,57142857143;8753,42857142857;7894,142857142857;14320,714285714286;19098,285714285714;12662,57142857143;6272,142857142857;11891,57142857143;13887,0;10038,42857142857;13269,0;14818,285714285714;15606,57142857143;16193,142857142857;21141,285714285714;27429,14285714286;15527,857142857143;10535,57142857143;12025,42857142857;13133,42857142857;19471,571428571428;14792,0;19364,14285714286;21804,285714285714;20433,714285714286;14058,57142857143;10468,285714285714;13556,857142857143;11445,57142857143;15838,714285714286;22353,714285714286;13844,142857142857;23522,714285714286;18722,571428571428;18806,428571428572;16077,285714285714;11725,142857142857;11986,857142857143;20850,0;18088,571428571428;19655,85714285714;8763,0;12902,42857142857;43381,28571428572;8992,0;16781,714285714286;11164,42857142857;13371,285714285714;14458,857142857143;15209,142857142857;20094,14285714286;18976,85714285714;15261,285714285714;18578,428571428572;17359,714285714286;20966,285714285714;6329,428571428572;58635,71428571428;10469,142857142857;11445,57142857143;24659,85714285714;22149,0;22291,428571428572;25501,0;30983,714285714286;29942,14285714286;30399,14285714286;27791,14285714286;27819,0;13804,285714285714;23818,428571428572;32753,714285714286;28979,85714285714;22007,85714285714;21655,714285714286;13604,714285714286;26361,0;13042,0;15650,57142857143;21014,85714285714;16171,142857142857;30553,428571428572;34188,57142857143;14659,142857142857;23326,85714285714;31925,714285714286;20927,285714285714;27403,571428571428;25234,714285714286;45442,57142857143;46011,857142857145;35478,28571428572;30335,85714285714;18436,285714285714;19523,0;29468,571428571428;15007,857142857143;7110,571428571428;9306,857142857143;6068,142857142857;7664,857142857143;7755,714285714285;6061,142857142857;11108,57142857143;4993,714285714285;9747,142857142857;36969,57142857143;4719,285714285715;11067,57142857143;32332,428571428572;28142,285714285714;22092,571428571428;37048,42857142857;8380,857142857143;14541,57142857143;13848,0;10586,142857142857;11030,0;9871,857142857143;8022,714285714285;8108,714285714285;15014,0;13449,714285714286;15877,0;8680,714285714286;3062,1428571428573;12331,714285714286;8775,0;11445,57142857143;23710,0;25733,571428571428;32936,42857142857;29228,428571428572;25337,285714285714;32476,428571428572;26559,428571428572;31278,714285714286;33321,142857142855;22907,14285714286;36888,57142857143;23650,571428571428;36312,57142857143;36965,142857142855;36610,28571428572;29717,571428571428;23097,571428571428;17330,14285714286;12726,285714285714;13627,857142857143;15851,285714285714;15183,0;12730,714285714286;11445,57142857143
5,47;27197,8;18155,8;22705,6;20812,0;16619,4;16877,4;14590,8;14983,6;13285,6;8595,6;8211,2;12674,6;12003,2;12197,2;9808,4;12653,6;14446,0;12521,2;14485,6;11652,8;14255,4;12044,8;17012,2;22271,0;13358,0;9717,6;10303,8;12198,4;15964,4;11316,2;16410,2;17882,4;19760,6;17104,4;11341,8;13911,8;10777,8;22889,8;24773,6;14549,4;24760,6;16550,8;17330,2;14053,4;8922,2;11718,2;49281,4;43290,2;15927,6;10679,0;15451,2;63581,2;10122,0;17340,2;13586,8;11998,8;11304,8;13325,6;17726,8;16591,0;13591,8;16242,8;13739,4;16526,4;6213,2;82608,4;10692,8;10777,8;33004,4;32756,6;33332,6;24091,4;34363,8;26185,6;24751,0;42127,4;27217,4;13058,6;23631,6;27846,6;34873,8;27300,8;23441,4;14555,2;30164,0;14848,2;14417,6;16620,4;16765,2;26182,4;27132,8;12958,8;22080,6;25233,2;19489,2;24817,2;21273,0;39623,8;43113,8;43069,2;35132,4;18810,2;19946,0;36359,4;13520,4;8201,0;7467,0;7403,8;8595,4;7995,2;5190,2;10736,4;6591,4;9630,6;31090,6;6153,8;10403,2;32391,0;29554,0;22649,0;35548,0;9522,4;13036,6;13016,2;9029,8;10637,2;6971,6;7142,6;7949,0;13937,8;12839,2;12815,6;6216,6;5609,2;11721,6;9946,6;10777,8;24134,2;23145,6;27683,2;23614,2;21872,6;28851,2;24211,0;28097,0;29746,2;29506,8;46974,2;26921,4;37785,0;36325,0;38565,6;27610,4;20581,4;17385,2;16416,6;11641,0;19051,6;18981,0;16221,0;10777,8
5,48;24991,571428571428;15523,285714285714;22734,428571428572;20806,14285714286;15863,857142857143;15800,857142857143;13480,57142857143;15031,57142857143;13545,285714285714;10184,57142857143;8333,714285714286;12675,714285714286;13147,142857142857;10181,857142857143;9298,0;13166,714285714286;13381,57142857143;13797,142857142857;11575,857142857143;10211,42857142857;14353,285714285714;13251,714285714286;15138,42857142857;16584,14285714286;15461,285714285714;10758,42857142857;10966,714285714286;13472,42857142857;15434,57142857143;12166,0;13849,714285714286;13434,285714285714;16740,285714285714;17989,285714285714;14742,714285714286;16247,42857142857;11772,285714285714;22889,714285714286;30719,714285714286;16574,428571428572;17721,285714285714;14709,0;16081,714285714286;13357,57142857143;10618,285714285714;14910,0;64259,28571428572;87577,42857142857;23637,285714285714;8220,285714285714;17223,714285714286;47109,28571428572;9851,285714285714;18128,571428571428;11677,857142857143;12283,57142857143;14633,57142857143;14574,714285714286;16884,571428571428;21274,571428571428;15957,857142857143;17133,714285714286;16156,857142857143;21157,0;8965,142857142857;60216,28571428572;12346,714285714286;11772,285714285714;37907,28571428572;34901,71428571428;32844,42857142857;20944,571428571428;29225,571428571428;23833,285714285714;34960,42857142857;46841,42857142857;31604,85714285714;16118,0;25511,285714285714;28170,571428571428;31896,14285714286;27910,571428571428;25572,285714285714;11513,142857142857;29538,285714285714;14894,142857142857;16092,285714285714;18474,0;18585,571428571428;26606,85714285714;23844,85714285714;13824,714285714286;22060,714285714286;25825,714285714286;21009,14285714286;25481,571428571428;21400,428571428572;18692,571428571428;23276,285714285714;25385,85714285714;32538,14285714286;17268,571428571428;15508,285714285714;34153,28571428572;15711,142857142857;11051,0;9902,714285714286;9092,42857142857;8752,142857142857;6348,0;6975,0;9498,714285714286;5393,571428571428;9367,42857142857;29755,428571428572;6010,857142857143;8987,57142857143;31321,571428571428;30538,714285714286;20113,285714285714;30934,14285714286;9912,57142857143;14376,42857142857;11668,714285714286;8100,714285714285;8875,714285714286;6457,142857142857;6984,428571428572;9586,142857142857;13081,42857142857;12714,142857142857;10722,0;5533,428571428572;8490,142857142857;14581,57142857143;12710,42857142857;11772,285714285714;27990,0;23115,571428571428;28436,428571428572;26062,0;23362,285714285714;31179,285714285714;25398,0;32437,714285714286;30757,0;29511,14285714286;44838,28571428572;29281,714285714286;28470,85714285714;22514,285714285714;33428,57142857143;24265,714285714286;14675,857142857143;12041,57142857143;11667,142857142857;15387,857142857143;16642,714285714286;25992,428571428572;21777,14285714286;11772,285714285714
5,49;21593,4;12757,4;18698,2;18399,0;15334,8;15418,2;12730,4;15376,2;16352,8;12332,2;12411,6;13387,2;15265,2;9915,2;5749,4;11571,6;12396,8;9602,0;10617,4;11601,8;18478,2;13834,6;16089,8;17345,0;18431,6;12221,0;14154,4;20198,2;15293,4;15363,2;14022,8;13708,0;17024,6;12300,0;11158,4;17908,2;11426,0;18669,4;29436,6;14435,8;17723,0;13089,8;15548,4;15282,0;13488,2;18798,2;49593,4;64360,4;38295,0;7725,0;14204,8;32325,4;8222,0;16415,4;10630,8;14834,2;19061,4;19420,4;19819,2;27444,4;22480,6;21702,6;23114,8;27982,0;8199,6;34333,8;12775,0;11426,0;32353,4;28211,4;30293,6;19144,8;24594,4;26757,0;44646,8;45187,4;34693,0;19485,4;28127,8;35838,0;30768,4;25789,6;24376,8;12426,0;26910,6;9107,6;20657,0;24287,6;21219,8;29769,2;28925,8;16458,0;23936,4;28326,0;25687,8;29580,6;24996,8;14094,6;19176,0;17665,2;26143,2;16989,6;14763,6;25800,0;15299,2;10508,0;10150,0;9537,0;8110,6;5618,6;6873,2;9293,6;6298,0;12280,6;28480,6;7082,6;8641,6;29124,6;25693,2;19138,2;29640,6;8456,6;15493,2;13819,2;9822,4;8748,8;6463,2;10887,0;10014,6;15287,4;13986,6;12897,0;11274,4;7950,4;15868,8;14901,6;11426,0;29371,0;28356,2;32382,6;31551,4;27113,0;36959,0;28363,2;40183,2;37746,8;22208,0;33082,6;25478,6;25148,8;20759,4;28485,2;22681,2;13643,4;11255,6;9335,4;20193,2;12807,6;21167,0;20013,6;11426,0
5,5;20732,714285714286;11537,57142857143;17604,714285714286;14253,0;13510,857142857143;21811,428571428572;13636,0;15140,142857142857;15613,57142857143;18232,714285714286;20468,571428571428;18804,571428571428;21660,571428571428;8020,285714285715;6117,714285714285;9860,142857142857;10730,714285714286;8216,285714285714;9589,42857142857;15003,142857142857;27214,14285714286;18850,428571428572;21511,571428571428;18543,14285714286;24573,428571428572;16266,142857142857;22246,85714285714;25125,0;21559,0;19217,428571428572;19402,0;15417,285714285714;18320,285714285714;12594,57142857143;8687,857142857143;13087,57142857143;10377,0;30013,85714285714;28284,714285714286;11400,0;19333,571428571428;12024,57142857143;15811,285714285714;15311,0;14144,857142857143;21966,428571428572;44949,0;47202,857142857145;35425,42857142857;10480,0;12779,857142857143;25816,285714285714;9545,714285714286;14394,857142857143;11330,42857142857;18645,714285714286;20357,714285714286;24419,428571428572;26068,14285714286;32366,14285714286;27484,0;27863,428571428572;26704,571428571428;27402,571428571428;7636,142857142857;36117,0;10412,857142857143;10377,0;29495,0;26860,14285714286;27185,14285714286;17662,14285714286;22872,428571428572;32280,714285714286;39432,142857142855;36891,57142857143;44957,71428571428;24860,285714285714;33382,0;38220,42857142857;35337,142857142855;23912,571428571428;22830,285714285714;12473,857142857143;28254,285714285714;11084,857142857143;28527,0;37556,28571428572;25878,714285714286;33778,71428571428;32781,71428571428;24537,14285714286;34371,142857142855;36554,57142857143;36191,42857142857;33893,42857142857;31352,0;17962,0;21103,14285714286;15475,714285714286;26287,428571428572;19170,85714285714;20520,571428571428;26020,571428571428;13855,57142857143;8012,857142857143;9277,57142857143;7374,714285714285;8251,714285714286;3974,8571428571427;5490,0;11577,142857142857;8090,857142857143;13633,142857142857;30985,285714285714;7651,571428571428;9206,57142857143;27641,285714285714;24669,428571428572;21573,285714285714;28996,571428571428;7568,571428571428;18199,285714285714;17138,571428571428;10758,714285714286;11594,285714285714;9085,42857142857;14982,857142857143;17266,85714285714;19306,714285714286;16504,714285714286;14208,714285714286;10372,857142857143;6930,142857142857;13184,0;12301,714285714286;10377,0;25248,428571428572;30645,285714285714;35728,57142857143;28955,714285714286;27697,14285714286;32477,285714285714;27077,14285714286;36880,57142857143;40561,57142857143;17397,0;27682,85714285714;23893,285714285714;28188,285714285714;26559,285714285714;30910,85714285714;26944,14285714286;15329,142857142857;13776,285714285714;11205,142857142857;18965,285714285714;11152,285714285714;14937,714285714286;14111,857142857143;10377,0
5,51;21109,0;12499,6;17532,8;15736,6;15794,8;21900,8;13810,4;12377,4;14595,4;17584,2;17474,2;21919,2;27101,6;10644,6;6988,6;9453,2;10384,2;9540,4;10902,8;14260,6;26927,4;22513,0;24512,0;23909,2;22004,8;15353,6;22312,0;23499,4;24262,2;20739,6;29833,8;18951,4;21626,8;16168,0;10027,0;11090,8;9863,4;63107,2;57574,6;12576,4;23624,8;14506,0;17622,2;17832,8;10075,0;18771,0;33012,4;38280,2;34384,0;14905,6;14236,0;28152,4;9395,2;16301,4;14322,2;19752,4;17676,2;23780,0;27659,4;30787,8;30362,8;28428,0;25610,6;29077,2;8106,2;46810,0;8046,4;9863,4;33876,6;29126,6;31741,4;20176,2;23298,4;30308,0;33114,8;30659,2;48736,6;20296,6;46328,4;56368,4;35320,6;27438,8;25949,2;14287,8;30928,2;10731,8;42565,8;46950,4;40140,0;58399,8;41046,6;24884,6;53703,2;57318,8;51855,0;50829,0;49893,0;24097,0;23627,8;19506,8;31434,6;22658,4;22222,0;28582,4;16104,2;7627,4;10816,2;7139,6;7328,2;6456,8;5653,0;8030,2;6992,6;11231,6;31927,6;10749,8;10471,2;26419,4;25043,4;21648,2;28422,0;8169,6;21624,2;19565,8;16174,8;14000,4;13294,8;14100,4;22459,0;19610,8;19693,2;16942,0;6947,6;6514,4;9823,8;10629,8;9863,4;20366,2;25160,2;29855,4;22762,0;22097,2;26678,0;21620,8;28285,8;29146,6;20549,8;32071,8;26000,8;39997,0;38658,2;40076,2;37278,2;24614,2;17371,8;13628,0;13932,6;12074,0;14231,2;10763,4;9863,4
5,52;27312,85714285714;15391,57142857143;19780,285714285714;18040,714285714286;15387,57142857143;16334,142857142857;10488,42857142857;10515,57142857143;14364,285714285714;11207,57142857143;11086,57142857143;16283,57142857143;20550,428571428572;16152,285714285714;11001,57142857143;12325,0;13915,285714285714;13186,142857142857;13071,285714285714;11787,142857142857;18688,85714285714;15712,285714285714;21243,428571428572;22875,428571428572;14461,714285714286;9987,285714285714;14575,0;16861,571428571428;17139,85714285714;15243,857142857143;30888,85714285714;24133,0;25656,85714285714;18016,85714285714;11109,857142857143;12052,857142857143;11377,857142857143;54233,857142857145;66734,71428571429;17490,14285714286;21286,14285714286;16162,0;14988,857142857143;15754,714285714286;11396,142857142857;15156,57142857143;21678,571428571428;24676,0;30275,428571428572;16086,42857142857;16853,714285714286;33592,57142857143;13425,57142857143;20874,714285714286;18299,571428571428;16310,857142857143;13668,0;16158,142857142857;25556,85714285714;24298,14285714286;18681,14285714286;20422,428571428572;21143,285714285714;24107,85714285714;10713,142857142857;80508,42857142857;9282,857142857143;11377,857142857143;34456,142857142855;31325,571428571428;32730,285714285714;17042,14285714286;25809,571428571428;25408,714285714286;35399,71428571428;37458,857142857145;30135,428571428572;12452,57142857143;35356,42857142857;55059,142857142855;43485,42857142857;30802,714285714286;30101,714285714286;19602,714285714286;38175,142857142855;13670,42857142857;29602,0;30176,428571428572;34297,28571428572;58716,42857142857;54705,0;17208,85714285714;39193,857142857145;43466,28571428572;34780,28571428572;41644,28571428572;41985,71428571428;27683,571428571428;28422,0;20755,285714285714;45632,57142857143;36228,857142857145;36845,142857142855;30493,428571428572;17917,714285714286;7132,0;11107,42857142857;7681,857142857143;8959,714285714286;5538,857142857143;4071,285714285714;9612,285714285714;5711,0;7093,571428571428;26263,714285714286;10873,42857142857;14108,57142857143;32004,85714285714;31012,428571428572;27219,285714285714;34844,42857142857;9518,714285714286;17398,14285714286;16304,0;15045,857142857143;12387,857142857143;13816,714285714286;8844,42857142857;12906,0;15592,857142857143;14748,142857142857;14369,714285714286;6924,0;7331,0;9953,0;10590,0;11377,857142857143;24299,285714285714;21901,85714285714;25095,571428571428;22414,14285714286;18181,0;26790,714285714286;22314,0;28106,428571428572;26632,571428571428;28200,428571428572;44812,142857142855;30506,285714285714;54631,71428571428;60063,42857142857;53840,857142857145;52544,142857142855;34977,71428571428;20928,428571428572;17058,285714285714;13529,0;15915,142857142857;14684,857142857143;14256,285714285714;11377,857142857143
5,53;33660,8;22452,2;23188,6;22018,4;12735,2;12655,6;10137,2;11597,4;14601,2;7447,6;8274,4;12362,8;11496,8;17004,2;14155,0;15658,0;17398,8;16552,0;15765,0;11468,4;12857,6;12075,6;16006,8;18440,0;13051,4;9185,8;9686,0;15200,2;14276,4;13365,6;20874,6;19823,2;22130,6;21669,2;17504,0;14445,0;14376,2;37838,6;48819,6;21404,0;17080,8;11839,2;12366,2;14622,4;14714,8;13895,4;19252,8;18720,0;20971,4;16123,6;20352,4;43165,0;15090,4;23287,2;16196,6;12246,8;12648,8;12666,6;18031,0;20161,8;14006,6;13718,0;16720,0;18306,0;14708,8;121441,8;10595,0;14376,2;39064,2;37710,6;36159,8;14125,2;24174,6;24039,4;43212,6;41308,0;22218,4;11441,2;21424,6;27424,0;57524,6;47231,6;44309,4;24830,2;57639,0;18508,0;17615,2;19870,6;18488,4;28759,2;39170,2;12801,8;23105,0;21591,0;18371,6;21678,4;22837,6;19989,4;20116,6;17554,0;49010,2;41503,6;50581,6;35914,0;24386,2;9871,0;11268,2;7915,4;6716,0;4168,2;4916,4;11907,6;4210,6;6854,8;25753,4;7359,4;15732,2;42101,4;43803,6;27121,6;40506,2;12861,2;13973,4;15690,4;11795,8;9271,6;7564,0;7134,6;7369,2;13622,0;12420,4;10220,2;7895,2;8600,0;14105,4;11140,2;14376,2;31529,8;24876,0;24344,0;24280,4;20534,6;29539,6;22140,0;29733,6;26398,4;42048,2;62208,8;47349,2;43376,4;53093,0;47918,4;42974,4;24407,6;18115,0;13723,2;15120,8;18714,6;19993,6;17196,0;14376,2
5,54;28925,85714285714;19706,428571428572;22845,14285714286;20199,14285714286;10966,285714285714;15461,285714285714;11374,57142857143;16860,0;15877,857142857143;9560,285714285714;11055,714285714286;12482,0;12231,714285714286;11257,142857142857;13685,57142857143;14527,142857142857;13294,42857142857;13047,0;11533,57142857143;9842,857142857143;14226,285714285714;12544,0;14634,285714285714;17227,571428571428;12022,0;6847,428571428572;9238,0;14719,42857142857;13469,285714285714;13057,857142857143;17201,14285714286;13096,714285714286;17892,285714285714;18531,428571428572;25780,714285714286;22278,428571428572;17028,285714285714;33977,71428571428;39162,42857142857;20177,428571428572;22658,714285714286;10888,0;14720,142857142857;14857,0;19556,85714285714;13050,0;18784,85714285714;17918,0;16423,85714285714;10080,857142857143;18897,85714285714;39315,857142857145;12890,714285714286;18371,571428571428;12897,42857142857;13029,142857142857;12182,714285714286;12833,42857142857;15848,857142857143;20185,428571428572;13381,285714285714;15673,285714285714;17003,571428571428;17650,428571428572;14984,285714285714;88714,71428571429;14714,142857142857;17028,285714285714;44284,142857142855;39465,0;37543,57142857143;14102,42857142857;22378,285714285714;28410,14285714286;41935,857142857145;41382,57142857143;20816,571428571428;11953,142857142857;16169,285714285714;21785,571428571428;39552,28571428572;48450,71428571428;43150,71428571428;18426,428571428572;50401,57142857143;14919,857142857143;16546,571428571428;19250,0;15263,857142857143;22422,0;22690,571428571428;11916,0;21292,85714285714;19823,285714285714;18084,714285714286;17234,0;19077,571428571428;13389,714285714286;16257,285714285714;15021,42857142857;33594,857142857145;22969,14285714286;27440,714285714286;31369,285714285714;21380,428571428572;12697,285714285714;13005,42857142857;10709,57142857143;7261,857142857143;7760,571428571428;5203,285714285715;12213,285714285714;5683,714285714285;6906,714285714285;27302,85714285714;5643,428571428572;10827,0;35720,42857142857;34232,57142857143;22216,285714285714;32559,0;10608,857142857143;12702,0;14093,57142857143;12293,857142857143;7583,0;7201,571428571428;8405,285714285714;7616,285714285715;11655,285714285714;11624,0;9132,142857142857;10124,42857142857;10505,0;20173,714285714286;14635,57142857143;17028,285714285714;46283,57142857143;33426,0;29221,85714285714;34024,57142857143;24277,571428571428;41297,42857142857;33240,42857142857;40686,0;33051,71428571428;36672,42857142857;51530,142857142855;45620,142857142855;27356,14285714286;33506,142857142855;36740,42857142857;26453,571428571428;13226,857142857143;12355,857142857143;10545,285714285714;18569,14285714286;15424,0;26689,428571428572;22759,571428571428;17028,285714285714
5,55;20937,8;16182,4;18306,2;14227,2;12813,0;18864,6;12390,8;20965,2;18671,6;9843,8;10818,2;12353,4;14792,0;5664,4;6797,0;9667,4;11595,2;11383,8;10234,6;9077,2;14103,0;11084,6;16245,2;18023,2;12662,6;7946,0;9248,6;14950,6;15123,8;12334,0;17891,8;13063,8;14588,6;14934,0;21021,6;21812,4;13884,6;23907,4;33114,4;14798,0;29757,2;12910,6;15894,4;18040,8;19786,0;11503,2;21081,0;20023,4;16120,6;9843,6;14988,6;30374,0;11306,8;15555,0;10503,8;13456,0;13070,6;14202,0;15587,2;21804,6;12971,2;16373,4;17219,2;18349,8;9655,4;43263,2;13225,2;13884,6;31789,2;26749,0;27697,2;18254,8;25035,6;31383,8;47701,0;52429,4;20401,4;12934,8;15501,6;17868,0;27146,0;29053,4;24275,4;11054,6;27122,4;11143,6;15164,6;17936,4;15673,2;19900,0;18470,0;13708,8;19309,4;21035,4;17569,2;19354,4;15636,6;15532,2;20857,2;15047,6;24146,4;15554,6;15604,4;24682,6;14929,8;8029,8;10329,8;9101,4;7657,8;8820,2;4769,6;12679,0;4113,0;7811,0;26262,2;5456,0;10285,8;29314,0;25431,2;21654,8;29811,6;9439,4;12987,6;13655,4;12641,2;6710,6;7524,4;9226,4;8451,4;12833,4;12060,0;9897,2;14764,6;7691,2;17488,6;13423,2;13884,6;42945,8;46183,6;43062,4;46339,8;35252,2;52002,4;41847,8;51653,2;47537,6;21688,2;35129,2;26596,8;24295,0;25874,8;31356,8;24054,6;11564,6;12922,8;8272,2;21404,6;11262,6;20149,0;20245,2;13884,6
5,56;21580,85714285714;13139,285714285714;16105,142857142857;12902,142857142857;13666,42857142857;22342,285714285714;15294,42857142857;18930,85714285714;16742,14285714286;10464,57142857143;11746,285714285714;12213,42857142857;15147,857142857143;7736,571428571428;7081,571428571428;10179,714285714286;10412,42857142857;9109,0;9582,285714285714;9135,857142857143;17121,428571428572;11681,714285714286;16673,14285714286;17359,14285714286;14013,714285714286;8626,714285714286;11394,714285714286;18365,14285714286;16190,285714285714;11768,42857142857;15835,285714285714;14934,57142857143;15516,285714285714;13846,714285714286;12811,285714285714;14492,857142857143;9729,0;18913,85714285714;29738,0;12842,142857142857;29855,85714285714;14565,42857142857;19156,571428571428;19391,571428571428;18057,571428571428;17013,714285714286;54793,142857142855;35973,857142857145;18192,571428571428;9469,285714285714;13674,0;26814,428571428572;10702,42857142857;15926,57142857143;10031,142857142857;13370,857142857143;13460,714285714286;14402,42857142857;15498,285714285714;23361,14285714286;13523,0;18602,14285714286;17035,571428571428;16479,14285714286;9165,0;33472,57142857143;8771,142857142857;9729,0;23657,0;20509,0;22485,428571428572;22931,714285714286;27919,14285714286;35187,71428571428;45479,71428571428;45548,42857142857;42718,42857142857;17756,285714285714;22534,0;21251,0;23656,428571428572;21247,428571428572;18669,14285714286;10920,857142857143;23824,428571428572;9575,42857142857;17121,0;23400,571428571428;15313,285714285714;19291,285714285714;20745,428571428572;14411,42857142857;20717,428571428572;21504,285714285714;20165,571428571428;20048,85714285714;19620,571428571428;17405,85714285714;21866,85714285714;17612,714285714286;26246,14285714286;16967,714285714286;17991,571428571428;27579,428571428572;14558,0;5747,0;8678,57142857143;6622,285714285715;6430,714285714285;11365,857142857143;9468,42857142857;11790,42857142857;5055,857142857143;7532,857142857143;25751,428571428572;5749,142857142857;10382,142857142857;35776,857142857145;29619,571428571428;24230,714285714286;33768,57142857143;8993,0;11000,57142857143;12175,57142857143;11103,857142857143;7580,857142857143;7988,142857142857;7674,571428571428;8567,142857142857;12434,142857142857;10608,714285714286;9996,42857142857;12486,714285714286;6516,857142857143;10288,142857142857;10789,142857142857;9729,0;27012,571428571428;40723,42857142857;45881,28571428572;35281,0;31298,428571428572;38001,0;32873,142857142855;40220,71428571428;43475,28571428572;18451,0;33699,857142857145;19226,0;25805,571428571428;23410,428571428572;30330,285714285714;24619,85714285714;11894,57142857143;12340,57142857143;9571,142857142857;17846,714285714286;12420,714285714286;15523,285714285714;14554,0;9729,0
